Leonax,US 1812
Leone,US 1812
Lepan,US 1812
Lessauree,US 1812
Lesuere,US 1812
Leveston,US 1812
Levinston,US 1812
Lewis,US 1812
Lezenby,US 1812
Light,US 1812
Linch,US 1812
Linder,US 1812
Lindley,US 1812
Lindsey,US 1812
Lindzey,US 1812
Linley,US 1812
Linn,US 1812
Linsey,US 1812
Linvill,US 1812
Linzey,US 1812
Lisanbee,US 1812
Little,US 1812
Lively,US 1812
Livingston,US 1812
Lloyd,US 1812
Lockhart,US 1812
Long,US 1812
Lorton,US 1812
Louglore,US 1812
Love,US 1812
Lowry,US 1812
Loy,US 1812
Loyd,US 1812
Lucas,US 1812
Lucus,US 1812
Luisk,US 1812
Luker,US 1812
Luntzford,US 1812
Lusk,US 1812
Luster,US 1812
Luttrell,US 1812
Lyming,US 1812
Lynch,US 1812
Lynn,US 1812
Mabury,US 1812
Mace,US 1812
Machan,US 1812
Mackey,US 1812
Macoy,US 1812
Maddox,US 1812
Magby,US 1812
Magers,US 1812
Mahan,US 1812
Malone,US 1812
Mannan,US 1812
Mansin,US 1812
Manson,US 1812
Markham,US 1812
Marney,US 1812
Marshall,US 1812
Martin,US 1812
Martindale,US 1812
Martindel,US 1812
Marvel,US 1812
Mathews,US 1812
Mathias,US 1812
Mathis,US 1812
Matthews,US 1812
Matthis,US 1812
Mattingly,US 1812
Mattocks,US 1812
Maulding,US 1812
Maxville,US 1812
Maxwell,US 1812
May,US 1812
Mc Allister,US 1812
Mc Bride,US 1812
Mc Callister,US 1812
Mc Cann,US 1812
Mc Clinton,US 1812
Mc Cormick,US 1812
Mc Coy,US 1812
Mc Cracken,US 1812
Mc Daniel,US 1812
Mc Donald,US 1812
Mc Donough,US 1812
Mc Dow,US 1812
Mc Elroy,US 1812
Mc Fadgin,US 1812
Mc Farland,US 1812
Mc Farling,US 1812
Mc Gahan,US 1812
Mc Gehee,US 1812
Mc Henry,US 1812
Mc Kinney,US 1812
Mc Laughlin,US 1812
Mc Murtry,US 1812
Mc Nabb,US 1812
Mc Neal,US 1812
McAfee,US 1812
McAnulty,US 1812
McBride,US 1812
McBroom,US 1812
McCachron,US 1812
McCain,US 1812
McCall,US 1812
McCartney,US 1812
McCay,US 1812
McClorg,US 1812
McCormic,US 1812
McCowey,US 1812
McCrachran,US 1812
McCulley,US 1812
McCutchen,US 1812
McDonald,US 1812
McDowell,US 1812
McDuffee,US 1812
McFerrin,US 1812
McGahey,US 1812
McGinty,US 1812
McGlamery,US 1812
McGowan,US 1812
McGowen,US 1812
McKamey,US 1812
McKinney,US 1812
McKinsey,US 1812
McKneely,US 1812
McLary,US 1812
McLemore,US 1812
McLendon,US 1812
McLin,US 1812
McMahan,US 1812
McMahon,US 1812
McMane,US 1812
McMillan,US 1812
McMurtrey,US 1812
McNease,US 1812
McPhail,US 1812
McRay,US 1812
McWhorter,US 1812
McWilliams,US 1812
Meacham,US 1812
Mears,US 1812
Meaux,US 1812
Medford,US 1812
Megahha,US 1812
Megee,US 1812
Meloy,US 1812
Meningall,US 1812
Meriday,US 1812
Merrimoon,US 1812
Metcalf,US 1812
MGehee,US 1812
MGlamery,US 1812
Michel,US 1812
Michell,US 1812
Middleton,US 1812
Milam,US 1812
Milch,US 1812
Miller,US 1812
Million,US 1812
Miltong,US 1812
Minix,US 1812
Minor,US 1812
Minson,US 1812
Minton,US 1812
Mitchel,US 1812
Mitchell,US 1812
Mitclel,US 1812
Montgomery,US 1812
Montrow,US 1812
Montroy,US 1812
Moon,US 1812
Moone,US 1812
Mooney,US 1812
Moor,US 1812
Moore,US 1812
Mooreland,US 1812
More,US 1812
Morell,US 1812
Morgan,US 1812
Morice,US 1812
Morman,US 1812
Morris,US 1812
Morriss,US 1812
Morrow,US 1812
Moseley,US 1812
Mosier,US 1812
Moulding,US 1812
Mowery,US 1812
Moys,US 1812
Mullins,US 1812
Murdoch,US 1812
Murfrey,US 1812
Murpey,US 1812
Murphey,US 1812
Murphy,US 1812
Murrell,US 1812
Murry,US 1812
Murtry,US 1812
Myars,US 1812
Myers,US 1812
Nabors,US 1812
Nail,US 1812
Nash,US 1812
Neal,US 1812
Neele,US 1812
Neelley,US 1812
Neely,US 1812
Nelms,US 1812
Nelson,US 1812
Nesmith,US 1812
Newlin,US 1812
Newman,US 1812
Nichols,US 1812
Nicholson,US 1812
Nicllols,US 1812
Nix,US 1812
Nixon,US 1812
Noblin,US 1812
Normen,US 1812
Norood,US 1812
Norton,US 1812
Norwood,US 1812
Nowlan,US 1812
Nowlin,US 1812
Null,US 1812
Odum,US 1812
Ogle,US 1812
O'neal,US 1812
Ooten,US 1812
Ormsby,US 1812
Orr,US 1812
Osbury,US 1812
Ostean,US 1812
Otwell,US 1812
Owen,US 1812
Owens,US 1812
Owings,US 1812
Pace,US 1812
Page,US 1812
Paine,US 1812
Paise,US 1812
Parker,US 1812
Parkman,US 1812
Parris,US 1812
Paterson,US 1812
Paton,US 1812
Patrick,US 1812
Patterson,US 1812
Patton,US 1812
Paxton,US 1812
Payne,US 1812
Pea,US 1812
Pearce,US 1812
Peek,US 1812
Peer,US 1812
Peevey,US 1812
Pelham,US 1812
Pence,US 1812
Penninon,US 1812
Pera,US 1812
Perkins,US 1812
Perry,US 1812
Person,US 1812
Pesio,US 1812
Petel,US 1812
Peter,US 1812
Peterson,US 1812
Petoin,US 1812
Pettus,US 1812
Petty,US 1812
Peyatt,US 1812
Philhart,US 1812
Philips,US 1812
Phillils,US 1812
Phillips,US 1812
Pickett,US 1812
Pierce,US 1812
Pike,US 1812
Pilant,US 1812
Pillere,US 1812
Pillers,US 1812
Pilquer,US 1812
Piper,US 1812
Pirvis,US 1812
Pittard,US 1812
Pittet,US 1812
Pittman,US 1812
Pixley,US 1812
Plant,US 1812
Poley,US 1812
Pompey,US 1812
Pool,US 1812
Poole,US 1812
Poor,US 1812
Porikett,US 1812
Porter,US 1812
Poscal,US 1812
Posey,US 1812
Postell,US 1812
Potter,US 1812
Potts,US 1812
Powcr,US 1812
Powell,US 1812
Power,US 1812
Powers,US 1812
Prestidge,US 1812
Preston,US 1812
Prewitt,US 1812
Priest,US 1812
Pritchard,US 1812
Province,US 1812
Prude,US 1812
Pruitt,US 1812
Pullum,US 1812
Purden,US 1812
Pure,US 1812
Pursley,US 1812
Qarons,US 1812
Quick,US 1812
Quicley,US 1812
Quigley,US 1812
Quine,US 1812
Raborn,US 1812
Radcliff,US 1812
Radclifft,US 1812
Ragan,US 1812
Ragen,US 1812
Ragsdale,US 1812
Raimer,US 1812
Rainbolt,US 1812
Rains,US 1812
Ramey,US 1812
Randle,US 1812
Randleman,US 1812
Randolph,US 1812
Raney,US 1812
Rascow,US 1812
Rather,US 1812
Ratliff,US 1812
Rawlings,US 1812
Rawlison,US 1812
Ray,US 1812
Read,US 1812
Reas,US 1812
Reavis,US 1812
Rector,US 1812
Redden,US 1812
Redding,US 1812
Reed,US 1812
Reeves,US 1812
Reiner,US 1812
Rendell,US 1812
Renno,US 1812
Reter,US 1812
Reynolds,US 1812
Rhea,US 1812
Rhodes,US 1812
Rice,US 1812
Richardson,US 1812
Riddle,US 1812
Riddles,US 1812
Rife,US 1812
Riggor,US 1812
Right,US 1812
Risenbough,US 1812
Rittenhouse,US 1812
Roach,US 1812
Roades,US 1812
Robert,US 1812
Roberts,US 1812
Robertson,US 1812
Robinett,US 1812
Robinon,US 1812
Robins,US 1812
Robinson,US 1812
Robston,US 1812
Roche,US 1812
Rochell,US 1812
Roder,US 1812
Rodger,US 1812
Rodgers,US 1812
Rodwdon,US 1812
Rogers,US 1812
Rolandg,US 1812
Roller,US 1812
Rolls,US 1812
Romedus,US 1812
Romine,US 1812
Roper,US 1812
Ross,US 1812
Rotine,US 1812
Rountree,US 1812
Rowan,US 1812
Roy,US 1812
Royalston,US 1812
Roylston,US 1812
Rupe,US 1812
Rush,US 1812
Russell,US 1812
Rutherford,US 1812
Ryan,US 1812
Ryons,US 1812
Sailing,US 1812
Sam,US 1812
Sampler,US 1812
Samples,US 1812
Sandell,US 1812
Sander,US 1812
Sanders,US 1812
Sanderson,US 1812
Savadge,US 1812
Savage,US 1812
Saxon,US 1812
Scallion,US 1812
Scarborough,US 1812
Scaton,US 1812
Sceal,US 1812
Scim,US 1812
